return_id,order_id,customer_id,email,return_date,reason,return_type,refunded_amount,return_channel,agent_id,refund_method
RTN-35235746,ORD-77466281,CUST-9261,cindy.taylor@yahoo.com,2026-03-19,Arrived damaged,Refund,2561.36,Social Media,ONLINE,Credit Card
RTN-54197364,ORD-99865782,CUST-6457,john.chang@gmail.com,2026-03-21,Found a better price,Refund,74.74,Web,ONLINE,Google Pay
RTN-61694496,ORD-14615423,CUST-5174,sarah.jones@yahoo.com,2026-03-14,No longer needed,Refund,600.57,Web,ONLINE,Credit Card
RTN-40422038,ORD-58643391,CUST-5468,catherine.pittman@gmail.com,2026-03-14,Arrived damaged,Refund,962.6,Social Media,ONLINE,Credit Card
RTN-33265473,ORD-23604931,CUST-8173,cindy.miller@yahoo.com,2026-03-23,Found a better price,Refund,241.45,Phone,CSR-0017,Credit Card
RTN-22055194,ORD-21727150,CUST-8054,shawn.walker@yahoo.com,2026-04-02,Product did not match description,Refund,1298.74, Social Media ,ONLINE,Credit Card
RTN-57103195,ORD-31750057,CUST-9700,heather.martinez@gmail.com,2026-03-14,Item arrived late,Refund,820.72,Phone,CSR-0019,Apple Pay
RTN-34418340,ORD-84195285,CUST-6677,tina.mitchell@yahoo.com,2026-04-05,defective,Refund,241.82,Ebay,ONLINE,Credit Card
RTN-94121722,ORD-17989458,GUEST-100915,jennifercaldwell@example.net,2026-04-07,Arrived damaged,Refund,156.33,Phone,CSR-0003,Credit Card
RTN-14947809,ORD-97097224,GUEST-103848,ericreed@example.net,2026-12-11,Found a better price,Refund,223.45,NewEgg,ONLINE,Credit Card
RTN-83520499,ORD-06019877,CUST-6140,mike.shepherd@yahoo.com,2026-03-25,Wrong item,Refund,2634.22,Social Media,ONLINE,PayPal
RTN-29636545,ORD-24533280,GUEST-100063,nathanmcgee@example.org,2026-04-22,Arrived damaged,Refund,1119.06, Web ,ONLINE,Credit Card
RTN-68734493,ORD-69452480,CUST-10848,misty.castro@hotmail.com,2026-03-28,Changed mind,Refund,3338.89,Social Media,ONLINE,Credit Card
RTN-64426100,ORD-49592868,CUST-9563,terri.james@gmail.com,2026-04-03,Damaged in transit,  Refund ,1264.25,Web,ONLINE,PayPal
RTN-81520585,ORD-49592868,CUST-9563,terri.james@gmail.com,2026-05-03,Defective,Refund,0.0,Web,ONLINE,PayPal
RTN-57427518,ORD-87549395,CUST-7187,billy.taylor@gmail.com,2026-03-19,  Arrived damaged  ,Refund,1502.37,Ebay,ONLINE,PayPal
RTN-81956674,ORD-05440944,CUST-8172,rachel.rosales@yahoo.com,2026-09-22,Damaged in transit,Refund,1818.39,Web,ONLINE,Google Pay
RTN-58366630,ORD-41107497,GUEST-100204,cassandra59@example.net,2026-03-28,PRODUCT DID NOT MATCH DESCRIPTION,Refund,498.51,Web,ONLINE,PayPal
RTN-85485363,ORD-41107497,GUEST-100204,cassandra59@example.net,2026-04-15,Found a better price,Refund,0.0,Web,ONLINE,PayPal
RTN-09145160,ORD-85721992,CUST-8889,christopher.turner@gmail.com,2026-03-19,Arrived damaged,REFUND,2765.13,Ebay,ONLINE,Credit Card
RTN-75288316,ORD-94813678,CUST-5863,thomas.moody@gmail.com,2026-03-21,Found a better price,refund,7563.25,Ebay,ONLINE,Credit Card
RTN-86682984,ORD-13886213,CUST-10934,monica.johnson@hotmail.com,2026-04-11,Found a better price,  Refund  ,138.48,Web,ONLINE,Credit Card
RTN-05578208,ORD-56735204,CUST-7631,alexander.smith@gmail.com,2026-03-25,Arrived damaged,Refund,1649.36,Ebay,ONLINE,PayPal
RTN-92386848,ORD-66289268,CUST-7693,nicole.jones@hotmail.com,2026-03-29,Arrived damaged,Refund,877.88,Ebay,ONLINE,PayPal
RTN-84565357,ORD-17837959,GUEST-103644,javier68@example.net,2026-05-31,Item arrived late,Refund,91.03,Web,ONLINE,PayPal
RTN-81854942,ORD-18823481,CUST-9077,paula.lewis@hotmail.com,2026-05-06,found a better price,Refund,315.92,NewEgg,ONLINE,Apple Pay
RTN-60278167,ORD-46689136,GUEST-102526,carrie75@example.org,2026-04-23,Defective,Refund,1591.46,Web,ONLINE,PayPal
RTN-47320618,ORD-46689136,GUEST-102526,carrie75@example.org,2026-06-07,PRODUCT DID NOT MATCH DESCRIPTION,Refund,0.0,WEB,ONLINE,PayPal
RTN-49795816,ORD-05731245,GUEST-103457,escott@example.net,2026-03-16,Product did not match description,Refund,478.52,Phone,CSR-0020,Credit Card
RTN-93888983,ORD-69356278,CUST-10962,margaret.bell@yahoo.com,2026-04-11,Wrong item,Refund,2110.86,Phone,CSR-0018,Apple Pay
RTN-17282456,ORD-69356278,CUST-10962,margaret.bell@yahoo.com,2026-05-22,Found a better price,  Refund ,0.0,Phone,CSR-0018,Apple Pay
RTN-24192378,ORD-84594816,GUEST-100911,ikim@example.net,2026-03-25,Item arrived late, Refund  ,549.57,Phone,CSR-0011,PayPal
RTN-53869154,ORD-84594816,GUEST-100911,ikim@example.net,2026-04-16,Changed mind,Refund,0.0,Phone,CSR-0011,PayPal
RTN-06860117,ORD-27860565,CUST-8699,regina.warner@gmail.com,2026-03-16,No longer needed,Refund,33.09,Ebay,ONLINE,Google Pay
RTN-76368884,ORD-06852982,CUST-7036,vicki.taylor@gmail.com,2026-04-01,Product did not match description,Refund,1170.79,Web,ONLINE,ACH
RTN-25722464,ORD-06852982,CUST-7036,vicki.taylor@gmail.com,2026-04-05,Item arrived late,Refund,0.0,Web,ONLINE,ACH
RTN-56373674,ORD-49568342,CUST-10703,roy.jones@yahoo.com,2026-05-12,Wrong item,Refund,307.06, Social Media  ,ONLINE,PayPal
RTN-38121944,ORD-26093530,CUST-10384,jenna.dickson@yahoo.com,2026-03-18,Changed mind,Refund,1615.63,Ebay,ONLINE,Credit Card
RTN-15778828,ORD-38572665,CUST-10763,kimberly.jacobs@yahoo.com,2026-04-04,Defective,Refund,1896.61,Ebay,ONLINE,Credit Card
RTN-01000164,ORD-22901926,CUST-5241,amanda.may@hotmail.com,2026-04-04,Changed mind,Refund,1937.54,Ebay,ONLINE,PayPal
RTN-53688300,ORD-09004869,CUST-9062,jacob.morris@yahoo.com,2026-04-19,Arrived damaged,Refund,3224.29,NewEgg,ONLINE,Credit Card
RTN-33889281,ORD-05156712,CUST-7688,justin.mills@gmail.com,2026-03-27,No longer needed,Refund,191.66,ebay,ONLINE,Apple Pay
RTN-22324136,ORD-05156712,CUST-7688,justin.mills@gmail.com,2026-04-27,Product did not match description,Refund,0.0,Ebay,ONLINE,Apple Pay
RTN-99292498,ORD-17306819,CUST-5995,sandra.harper@gmail.com,2026-04-06,Wrong item,Refund,2203.46,Web,ONLINE,Credit Card
RTN-23193524,ORD-85975727,CUST-7953,adam.randolph@yahoo.com,2026-06-04,Wrong item,Refund,433.79,Web,ONLINE,Credit Card
RTN-64097755,ORD-76654297,CUST-5501,arthur.hill@yahoo.com,2026-03-26,No longer needed,Refund,245.72,Web,ONLINE,Apple Pay
RTN-68706714,ORD-18185609,CUST-7291,jeffrey.kelly@hotmail.com,2026-12-09,Defective,Refund,1057.3,Web,ONLINE,Apple Pay
RTN-19139750,ORD-33073893,CUST-8836,johnny.wilkins@gmail.com,2026-04-08,Product did not match description,Refund,264.86,Phone,CSR-0002,PayPal
RTN-44180059,ORD-55675726,CUST-10973,christina.lambert@yahoo.com,2026-03-25,Found a better price,Refund,380.68,Web,ONLINE,Credit Card
RTN-30335719,ORD-91128614,GUEST-101073,michelledavis@example.org,2026-04-08,Changed mind,Refund,491.52,NewEgg,ONLINE,Credit Card
RTN-36707590,ORD-91128614,GUEST-101073,michelledavis@example.org,2026-06-16,No longer needed,Refund,244.74,NewEgg,ONLINE,Credit Card
RTN-25622725,ORD-01029355,GUEST-101962,bradleymurphy@example.org,2026-09-07,Arrived damaged,Refund,536.95,Ebay,ONLINE,PayPal
RTN-88865562,ORD-09747106,GUEST-101551,jacksonanna@example.com,2026-06-02,Wrong item,Refund,173.16,Phone,CSR-0005,PayPal
RTN-53055053,ORD-09747106,GUEST-101551,jacksonanna@example.com,2026-07-02,Wrong item,Refund,0.0,Phone,CSR-0005,PayPal
RTN-01148197,ORD-59122254,CUST-10003,daniel.smith@gmail.com,2026-04-14,Wrong item,Refund,2014.13,Web,ONLINE,Credit Card
RTN-63928661,ORD-76900201,CUST-8688,johnathan.schmidt@hotmail.com,2026-03-24,Wrong item,Refund,1120.98,Web,ONLINE,Credit Card
RTN-97970205,ORD-49066307,CUST-10151,danielle.mcgee@hotmail.com,2026-04-10,Arrived damaged,Refund,660.92,Ebay,ONLINE,Credit Card
RTN-08494530,ORD-49066307,CUST-10151,danielle.mcgee@hotmail.com,2026-04-12,Arrived damaged,Refund,0.0,Ebay,ONLINE,Credit Card
RTN-29497183,ORD-35963553,GUEST-103138,frederick39@example.org,2026-04-13,Found a better price,Refund,1013.01,Web,ONLINE,Credit Card
RTN-33220242,ORD-35963553,GUEST-103138,frederick39@example.org,2026-04-27,Wrong item,Refund,0.0,Web,ONLINE,Credit Card
RTN-30020149,ORD-67401865,CUST-9417,brittany.mays@gmail.com,2026-04-12,No longer needed,Refund,4124.78,Web,ONLINE,Credit Card
RTN-55220002,ORD-52033053,CUST-9318,cory.bruce@gmail.com,2026-04-11,Product did not match description,Refund,1579.26,Web,ONLINE,Credit Card
RTN-70870965,ORD-52033053,CUST-9318,cory.bruce@gmail.com,2026-05-08,Damaged in transit,Refund,402.13,Web,ONLINE,Credit Card
RTN-53713336,ORD-08778026,CUST-6877,jessica.ward@gmail.com,2026-05-13,Item arrived late,Refund,5022.68,Web,ONLINE,PayPal
RTN-37311914,ORD-08778026,CUST-6877,jessica.ward@gmail.com,2026-07-14,Item arrived late,Refund,0.0,Web,ONLINE,PayPal
RTN-33924894,ORD-47454829,CUST-5832,emily.moran@yahoo.com,2026-04-19,Found a better price,Refund,1711.58,Web,ONLINE,PayPal
RTN-59762266,ORD-39659049,GUEST-103815,llarson@example.net,2026-03-26,No longer needed,Refund,859.46,NewEgg,ONLINE,Credit Card
RTN-54843932,ORD-51122801,CUST-7957,glenn.erickson@gmail.com,2026-04-19,Defective,Refund,1600.48,Web,ONLINE,Apple Pay
RTN-57269122,ORD-88681227,CUST-8643,katherine.moody@gmail.com,2026-08-15,Product did not match description,Refund,1210.2,NewEgg,ONLINE,Credit Card
RTN-62073273,ORD-58709035,CUST-6931,matthew.adams@hotmail.com,2026-03-30,Arrived damaged,Refund,372.86,Web,ONLINE,Credit Card
RTN-40921002,ORD-90034331,CUST-6484,larry.crane@hotmail.com,2026-05-20,Wrong item,Refund,1919.62,Phone,CSR-0018,Google Pay
RTN-56699631,ORD-07360258,CUST-9128,theresa.strong@gmail.com,2026-06-09,Found a better price,Refund,273.42,ebay,ONLINE,PayPal
RTN-97392179,ORD-07360258,CUST-9128,theresa.strong@gmail.com,2026-07-10,Damaged in transit,Refund,0.0,Ebay,ONLINE,PayPal
RTN-14003864,ORD-41301523,CUST-7200,paul.butler@yahoo.com,2026-04-13,Wrong item,Refund,6061.09,Ebay,ONLINE,PayPal
RTN-94625040,ORD-65796866,CUST-7832,lee.thomas@gmail.com,2026-04-22,Wrong item,Refund,648.29,Web,,Credit Card
RTN-50497071,ORD-39288747,CUST-8559,tyrone.pugh@hotmail.com,2026-04-15,Wrong item,Refund,634.46,Ebay,ONLINE,Credit Card
RTN-33055558,ORD-28481092,CUST-7200,paul.butler@yahoo.com,2026-04-19,Product did not match description,Refund,2843.8,Ebay,ONLINE,PayPal
RTN-96419507,ORD-34575617,GUEST-103956,morrisjanice@example.org,2026-04-12,Wrong item,Refund,1839.92,Ebay,ONLINE,PayPal
RTN-78813523,ORD-80912636,CUST-5991,joseph.sutton@hotmail.com,2026-04-16,Arrived damaged,REFUND,2560.41,Web,ONLINE,Credit Card
RTN-18608477,ORD-61388361,CUST-5399,emily.garcia@gmail.com,2026-04-07,No longer needed,Refund,663.31,Ebay,ONLINE,Credit Card
RTN-15869571,ORD-65789461,CUST-5698,carol.henderson@hotmail.com,2026-03-29,Found a better price,Refund,923.58,NewEgg,ONLINE,Google Pay
RTN-28781395,ORD-65789461,CUST-5698,carol.henderson@hotmail.com,2026-04-26,Defective,Refund,2328.96,NewEgg,ONLINE,Google Pay
RTN-75755249,ORD-95917119,GUEST-101672,manuel84@example.net,2026-04-03,No longer needed,Refund,637.74,Social Media,ONLINE,Credit Card
RTN-19337477,ORD-91357634,CUST-10306,mark.williams@yahoo.com,2026-04-13,No longer needed,Refund,174.5,Web,ONLINE,Google Pay
RTN-69585145,ORD-72381265,GUEST-103309,joshuasmith@example.org,2026-04-12,Wrong item,Refund,240.24,Phone,CSR-0003,Credit Card
RTN-85997334,ORD-13293661,GUEST-101489,gonzalezrichard@example.org,2026-06-21,Product did not match description,Refund,419.65,Phone,CSR-0007,ACH
RTN-56423079,ORD-12772836,CUST-6579,mary.sampson@yahoo.com,2026-04-26,  Damaged in transit ,Refund,6822.08,Web,ONLINE,Credit Card
RTN-12359150,ORD-90714844,CUST-10296,james.medina@hotmail.com,2026-04-19,Changed mind,Refund,1319.92,Web,ONLINE,Apple Pay
RTN-65394797,ORD-60179187,CUST-6412,keith.hatfield@gmail.com,2026-04-22,Product did not match description,Refund,439.85,Social Media,ONLINE,PayPal
RTN-41059410,ORD-60179187,CUST-6412,keith.hatfield@gmail.com,2026-05-12,Defective,Refund,0.0,Social Media,ONLINE,PayPal
RTN-18840011,ORD-77102906,CUST-5353,ryan.martin@hotmail.com,2026-04-03,Wrong item,Refund,480.34,Ebay,ONLINE,PayPal
RTN-03526262,ORD-84350434,CUST-7855,patricia.blevins@gmail.com,2026-04-21,No longer needed,Refund,629.73,Ebay,ONLINE,Credit Card
RTN-37122245,ORD-54147036,CUST-10830,david.gonzalez@gmail.com,2026-04-06,Arrived damaged,Refund,12.52,Ebay,ONLINE,Credit Card
RTN-70433046,ORD-51697093,GUEST-103772,rgray@example.net,2026-04-23,Found a better price,Refund,1841.27,Web,ONLINE,Apple Pay
RTN-35888971,ORD-62401517,GUEST-103940,joel59@example.org,2026-04-03,Defective,Refund,276.78,NewEgg,ONLINE,Apple Pay
RTN-78763627,ORD-50356156,CUST-5147,glenn.hernandez@hotmail.com,2026-04-06,Defective,  Refund ,2618.32,Web,ONLINE,Credit Card
RTN-48550031,ORD-20733624,GUEST-101028,uyoung@example.org,2026-05-26,No longer needed,Refund,373.32,Phone,CSR-0016,Credit Card
RTN-01207407,ORD-63596792,CUST-5168,joshua.martinez@hotmail.com,2026-04-15,Arrived damaged,Refund,490.79,Web,ONLINE,Credit Card
RTN-74433774,ORD-33343655,GUEST-100484,jodispencer@example.org,2026-04-11,Wrong item,Refund,1583.78,Social Media,ONLINE,Credit Card
RTN-81796314,ORD-53523555,CUST-8920,paul.perez@gmail.com,2026-04-26,Defective,Refund,1416.53,Ebay,ONLINE,PayPal
RTN-24381268,ORD-00638155,CUST-6075,bridget.hall@yahoo.com,2026-04-09,No longer needed,Refund,377.96,Phone,CSR-0020,Credit Card
RTN-08555286,ORD-55312105,CUST-7868,catherine.fowler@gmail.com,2026-10-14,Found a better price,Refund,1375.32,Web,ONLINE,Credit Card
RTN-88379125,ORD-71846668,GUEST-103730,brenda67@example.net,2026-04-30,Damaged In Transit,Refund,92.47,web,ONLINE,Credit Card
RTN-77489035,ORD-71846668,GUEST-103730,brenda67@example.net,2026-07-12,Defective,Refund,0.0,Web,ONLINE,Credit Card
RTN-93619725,ORD-86018039,GUEST-100556,terrynorris@example.org,2026-04-09,No longer needed,Refund,35.02,Ebay,ONLINE,Credit Card
RTN-15466910,ORD-20219064,CUST-8530,evan.willis@gmail.com,2026-04-23,Arrived damaged,Refund,941.78,Web,ONLINE,Credit Card
RTN-88469188,ORD-20849981,CUST-6493,edward.reeves@hotmail.com,2026-04-07,Wrong item,Refund,1313.53,Web,ONLINE,PayPal
RTN-93025534,ORD-41718736,CUST-6578,steven.barnes@hotmail.com,2026-04-30,No longer needed,Refund,26.67,Ebay,ONLINE,PayPal
RTN-29286783,ORD-25265622,CUST-7512,omar.jackson@yahoo.com,2026-04-27,Wrong item,Refund,646.17,Phone,CSR-0007,Credit Card
RTN-88961867,ORD-38468691,GUEST-103921,anna16@example.net,2026-04-28,No longer needed,Refund,787.49,Social Media,ONLINE,PayPal
RTN-84679756,ORD-60808993,CUST-6282,kevin.williams@gmail.com,2026-04-03,Product did not match description,Refund,1081.37,Ebay,ONLINE,Credit Card
RTN-91155106,ORD-60808993,CUST-6282,kevin.williams@gmail.com,2026-10-25,Found a better price,Refund,0.0,Ebay,ONLINE,Credit Card
RTN-22317348,ORD-58851189,CUST-9581,beth.hill@yahoo.com,2026-11-12,Item arrived late,Refund,245.14,Web,ONLINE,PayPal
RTN-96342174,ORD-58851189,CUST-9581,beth.hill@yahoo.com,2026-11-27, Found a better price  ,Refund,143.52,Web,ONLINE,PayPal
RTN-34406296,ORD-49368267,CUST-9961,jessica.velasquez@hotmail.com,2026-04-05,Damaged in transit,Refund,2360.12,Ebay,ONLINE,Credit Card
RTN-90337430,ORD-49368267,CUST-9961,jessica.velasquez@hotmail.com,2026-04-22,Found a better price,Refund,0.0,Ebay,,Credit Card
RTN-42331555,ORD-57719676,CUST-6946,michelle.wheeler@yahoo.com,2026-04-11,Damaged in transit,Refund,2555.35,Web,ONLINE,Apple Pay
RTN-16256917,ORD-29568014,CUST-8767,james.carr@yahoo.com,2026-04-25,Defective,Refund,4154.31,Web,ONLINE,Apple Pay
RTN-83120798,ORD-29568014,CUST-8767,james.carr@yahoo.com,2026-05-02,Item arrived late,Refund,0.0,Web,,Apple Pay
RTN-63810187,ORD-68720860,GUEST-103425,juanchambers@example.com,2026-05-12,Wrong item,Refund,1949.53,Web,ONLINE,Apple Pay
RTN-32047770,ORD-03743985,CUST-7461,dustin.liu@gmail.com,2026-04-21,Found a better price,REFUND,15.08, Web ,,PayPal
RTN-21910530,ORD-47884569,GUEST-100771,cjohnson@example.org,2026-04-27,Changed mind,Refund,1981.27,Web,ONLINE,Credit Card
RTN-57996775,ORD-87674075,CUST-9797,christopher.king@hotmail.com,2026-04-29,Found a better price,Refund,5692.43,Web,ONLINE,Apple Pay
RTN-78083992,ORD-36297721,CUST-9624,gary.fisher@gmail.com,2026-04-20,No longer needed,Refund,2175.87,Web,ONLINE,Credit Card
RTN-60101722,ORD-88535318,CUST-5471,robert.gonzalez@gmail.com,2026-04-11,Defective,Refund,2112.06,Ebay,ONLINE,Credit Card
RTN-86598465,ORD-88535318,CUST-5471,robert.gonzalez@gmail.com,2026-04-24,Arrived damaged,Refund,0.0,Ebay,ONLINE,Credit Card
RTN-67959315,ORD-06337320,CUST-7881,raymond.hart@yahoo.com,2026-04-11,Damaged in transit,Refund,3537.74,Web,ONLINE,PayPal
RTN-74971765,ORD-06337320,CUST-7881,raymond.hart@yahoo.com,2026-04-13,Arrived damaged,Refund,0.0,Web,ONLINE,PayPal
RTN-31621704,ORD-76890398,GUEST-101934,molinajames@example.net,2026-04-20,Defective,Refund,980.96,Web,ONLINE,Credit Card
RTN-46718659,ORD-11922219,GUEST-100858,xharris@example.net,2026-06-15,Defective,Refund,657.58,NewEgg,ONLINE,PayPal
RTN-06472616,ORD-49236062,GUEST-102388,crystalhaynes@example.com,2026-07-29,Found a better price,Refund,1992.29,Phone,CSR-0007,PayPal
RTN-68543874,ORD-18492982,GUEST-101909,promero@example.org,2026-05-01,Product did not match description,Refund,203.88,Web,ONLINE,Credit Card
RTN-59531388,ORD-40881300,CUST-8686,stephanie.evans@gmail.com,2026-04-23,Found a better price,Refund,1335.95,Phone,CSR-0003,Credit Card
RTN-36283341,ORD-69068115,GUEST-103145,ywilson@example.net,2026-04-27,Defective,Refund,1870.33,Web,ONLINE,PayPal
RTN-76336924,ORD-33877327,CUST-9150,megan.taylor@gmail.com,2026-04-13,Changed mind,Refund,233.84,NewEgg,ONLINE,ACH
RTN-87692444,ORD-22598883,CUST-6589,amy.orozco@yahoo.com,2026-05-05,Changed mind,Refund,2383.53,web,ONLINE,Credit Card
RTN-45236975,ORD-01937615,CUST-5383,karen.farmer@hotmail.com,2026-04-08,Defective,Refund,2405.52,Web,ONLINE,Apple Pay
RTN-16039167,ORD-92860078,CUST-6565,frank.clarke@hotmail.com,2026-04-11,No longer needed,Refund,2422.74,Web,ONLINE,Credit Card
RTN-67824372,ORD-92860078,CUST-6565,frank.clarke@hotmail.com,2026-06-13,Damaged in transit,Refund,0.0,Web,ONLINE,Credit Card
RTN-98888018,ORD-75268856,CUST-6112,jessica.ward@gmail.com,2026-04-15,Damaged in transit,Refund,163.61,Ebay,ONLINE,Credit Card
RTN-74521710,ORD-66305298,CUST-5832,emily.moran@yahoo.com,2026-05-06,Defective,Refund,1036.51,Web,ONLINE,PayPal
RTN-69336945,ORD-59822185,CUST-11001,christine.moore@yahoo.com,2026-05-06,Found a better price,Refund,715.36,Ebay,ONLINE,Credit Card
RTN-86420592,ORD-47316089,CUST-9354,kevin.oliver@hotmail.com,2026-04-18,Damaged in transit,Refund,323.88,Phone,CSR-0004,PayPal
RTN-76778624,ORD-87183600,CUST-8091,steven.brown@hotmail.com,2026-04-20,Arrived damaged,Refund,209.99,Web,ONLINE,Credit Card
RTN-15781148,ORD-02491430,CUST-9506,ana.hart@hotmail.com,2026-04-18,Changed mind,Refund,3540.36,Ebay,ONLINE,Credit Card
RTN-01602790,ORD-27426519,CUST-10306,mark.williams@yahoo.com,2026-04-08,Arrived damaged,Refund,2279.05,Phone,CSR-0018,Credit Card
RTN-88670046,ORD-52352280,CUST-11084,dennis.dodson@hotmail.com,2026-04-19,Wrong item,Refund,1456.31,Web,ONLINE,PayPal
RTN-53464358,ORD-24427645,CUST-9365,jasmine.ross@gmail.com,2026-04-27,Found a better price,REFUND,2440.63,Ebay,ONLINE,Apple Pay
RTN-59847046,ORD-98976056,CUST-10243,mackenzie.rowland@hotmail.com,2026-06-18,Arrived damaged,Refund,5297.42,  Web  ,ONLINE,Credit Card
RTN-91145420,ORD-93922741,CUST-10159,julie.martin@gmail.com,2026-04-30,Wrong item,Refund,1829.32,Social Media,ONLINE,Credit Card
RTN-85823865,ORD-93922741,CUST-10159,julie.martin@gmail.com,2026-05-03,Damaged in transit,Refund,0.0,Social Media,ONLINE,Credit Card
RTN-17925109,ORD-58462983,CUST-7121,melissa.alexander@gmail.com,2026-04-13,Product did not match description,Refund,1238.18,Web,ONLINE,Credit Card
RTN-39491043,ORD-80731285,CUST-8402,suzanne.marshall@gmail.com,2026-04-25,Defective,Refund,3620.49, Social Media ,ONLINE,Apple Pay
RTN-15373893,ORD-37298366,CUST-10131,laura.newman@hotmail.com,2026-05-03,Arrived damaged,Refund,1440.46,Ebay,ONLINE,Credit Card
RTN-80936840,ORD-04254168,CUST-8625,adam.morris@hotmail.com,2026-06-11,Found a better price,  Refund  ,3604.55,Ebay,ONLINE,Credit Card
RTN-96110100,ORD-69894865,CUST-9203,stephen.lyons@hotmail.com,2027-04-01,Defective,Refund,1009.87,Web,ONLINE,PayPal
RTN-02108440,ORD-69894865,CUST-9203,stephen.lyons@hotmail.com,2027-04-25,Arrived damaged,Refund,559.48, Web ,ONLINE,PayPal
RTN-14009720,ORD-33791930,CUST-9179,zachary.murray@yahoo.com,2026-05-06,Damaged in transit,Refund,800.28,Social Media,ONLINE,Credit Card
RTN-41267646,ORD-52575279,CUST-5757,gary.bray@hotmail.com,2026-07-05,Defective,Refund,900.75,Web,ONLINE,Credit Card
RTN-03332752,ORD-99812978,CUST-6143,kimberly.stewart@hotmail.com,2026-05-25,No longer needed,Refund,92.64,Social Media,ONLINE,Credit Card
RTN-99425124,ORD-73886976,CUST-8146,desiree.tucker@gmail.com,2026-04-14,Wrong item,Refund,1298.09,Social Media,ONLINE,Credit Card
RTN-09182253,ORD-42853527,CUST-10071,sherry.lawrence@gmail.com,2026-05-06,No longer needed,Refund,4073.27,NewEgg,ONLINE,Credit Card
RTN-84923128,ORD-42853527,CUST-10071,sherry.lawrence@gmail.com,2026-05-25,No longer needed,Refund,0.0,NewEgg,ONLINE,Credit Card
RTN-73786754,ORD-77507382,GUEST-102195,qreynolds@example.org,2026-04-30,Damaged in transit,Refund,1067.7,Web,ONLINE,Credit Card
RTN-96062604,ORD-70880025,GUEST-101548,michael62@example.org,2026-04-11,No longer needed,Refund,101.51,Web,,Credit Card
RTN-43489454,ORD-05373503,CUST-6237,nicole.alvarez@hotmail.com,2026-06-24,Damaged in transit,Refund,514.5,Phone,CSR-0017,Credit Card
RTN-46988869,ORD-43554999,CUST-11061,kaitlyn.murray@hotmail.com,2026-04-19,Found a better price,Refund,2767.18,NewEgg,ONLINE,Credit Card
RTN-17970781,ORD-37473777,CUST-10708,whitney.marquez@gmail.com,2026-04-26,Product did not match description,Refund,1729.99,Web,ONLINE,Credit Card
RTN-70424235,ORD-40497832,CUST-9876,tammy.hall@gmail.com,2026-04-28,No longer needed,Refund,3019.68,Web,ONLINE,PayPal
RTN-31366032,ORD-02726884,CUST-5174,sarah.jones@yahoo.com,2026-05-04,Item arrived late, Refund ,284.97,Web,ONLINE,PayPal
RTN-48633470,ORD-12172275,CUST-7460,laurie.chang@hotmail.com,2026-05-06,Arrived damaged,Refund,2956.73,Ebay,ONLINE,Credit Card
RTN-23076658,ORD-28128611,CUST-7200,paul.butler@yahoo.com,2026-05-05,Found a better price,Refund,5723.93,Web,ONLINE,Credit Card
RTN-59094176,ORD-81911216,CUST-8326,nicole.hamilton@yahoo.com,2026-06-08,Wrong item,Refund,735.21,Ebay,ONLINE,Apple Pay
RTN-05664133,ORD-28134434,CUST-8196,dana.hansen@gmail.com,2026-04-21, Found a better price  ,Refund,188.46,Phone,CSR-0009,Credit Card
RTN-00500505,ORD-49254292,CUST-6817,jimmy.stark@hotmail.com,2027-03-20,No longer needed,Refund,2175.55,Web,ONLINE,Google Pay
RTN-67183966,ORD-66866768,CUST-9581,beth.hill@yahoo.com,2026-07-04,Wrong item,REFUND,893.7,Web,ONLINE,ACH
RTN-25452469,ORD-78852430,CUST-5935,jessica.berry@gmail.com,2026-04-19, Product did not match description  ,Refund,4009.25,Phone,CSR-0006,Credit Card
RTN-07971525,ORD-44888956,GUEST-100681,millercaitlin@example.org,2026-05-01,Item arrived late,Refund,51.07,Social Media,ONLINE,PayPal
RTN-39295972,ORD-45720186,CUST-5202,jean.miles@gmail.com,2026-04-17,Item arrived late,REFUND,1024.21,Web,ONLINE,Apple Pay
RTN-78270910,ORD-20844569,CUST-6489,vincent.campbell@gmail.com,2026-04-14,Found a better price,Refund,652.98,Phone,CSR-0007,Credit Card
RTN-10491680,ORD-20844569,CUST-6489,vincent.campbell@gmail.com,2026-05-09,Found a better price,Refund,0.0,PHONE,CSR-0007,Credit Card
RTN-71557950,ORD-28785687,CUST-6210,timothy.lowe@yahoo.com,2026-04-22,Found a better price,Refund,2183.52,Phone,CSR-0002,Credit Card
RTN-95948567,ORD-57990871,CUST-7626,daniel.marshall@gmail.com,2026-05-06,Changed mind,Refund,1454.14,Ebay,ONLINE,ACH
RTN-07898317,ORD-39071140,CUST-6747,joyce.stein@hotmail.com,2026-04-18,Arrived damaged,Refund,757.05,Ebay,ONLINE,Credit Card
RTN-91499907,ORD-26789950,CUST-6999,deborah.solis@yahoo.com,2026-04-27,Wrong item,Refund,765.92,Phone,CSR-0013,PayPal
RTN-02643880,ORD-26789950,CUST-6999,deborah.solis@yahoo.com,2026-05-10,Item arrived late,Refund,0.0,Phone,CSR-0013,PayPal
RTN-65535639,ORD-23524336,GUEST-103559,chungraymond@example.net,2026-06-09,Defective,Refund,96.48,Phone,CSR-0009,Credit Card
RTN-11272478,ORD-85619197,CUST-5477,victoria.allen@gmail.com,2026-05-04,No longer needed,Refund,155.66,Social Media,ONLINE,Credit Card
